StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2893.0,15.0,1.0,1.0,2.0,5.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2069479885975474,3.0
2894.0,17.0,1.0,2.0,1.0,10.0,10.0,0.0,0.0,1.0,,,1.0,2.958587725457638,3.0
2895.0,15.0,0.0,2.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.262420717898887,
2896.0,17.0,1.0,1.0,3.0,16.0,0.0,1.0,1.0,1.0,,1.0,1.0,2.058138482065754,2.0
2897.0,16.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6826004440421176,4.0
2898.0,,0.0,2.0,,11.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,2.78090503746279,3.0
2899.0,18.0,0.0,2.0,0.0,19.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.1150870286771597,3.0
2900.0,16.0,1.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.744459166797786,4.0
2901.0,18.0,1.0,,1.0,19.0,0.0,0.0,1.0,0.0,,1.0,0.0,2.5764180396390666,4.0
2902.0,15.0,0.0,1.0,2.0,18.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,2.741648832990384,2.0
2903.0,15.0,0.0,3.0,,12.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.3780332665732111,1.0
2904.0,15.0,1.0,3.0,1.0,,5.0,,0.0,1.0,1.0,0.0,1.0,2.94759837962126,3.0
2905.0,17.0,,0.0,4.0,18.0,0.0,0.0,1.0,,0.0,1.0,1.0,,3.0
2906.0,16.0,1.0,3.0,4.0,15.0,10.0,0.0,1.0,,1.0,1.0,0.0,3.056501431157814,1.0
2907.0,15.0,0.0,3.0,4.0,15.0,0.0,,0.0,,0.0,1.0,,2.59752452462624,2.0
2908.0,15.0,1.0,0.0,2.0,12.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,3.010435868917389,3.0
2909.0,16.0,0.0,2.0,3.0,9.0,12.0,0.0,1.0,0.0,0.0,,1.0,2.972101471798189,2.0
2910.0,15.0,0.0,2.0,,19.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.227435585203998,1.0
2911.0,18.0,0.0,3.0,3.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,,3.1435827088315094,4.0
2912.0,,1.0,0.0,2.0,5.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,,2.0
2913.0,16.0,1.0,2.0,4.0,10.0,7.0,0.0,1.0,1.0,1.0,,0.0,2.484640370856386,2.0
2914.0,16.0,1.0,0.0,3.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.3423679471020264,1.0
2915.0,18.0,0.0,1.0,2.0,11.0,,1.0,0.0,,1.0,0.0,,3.5496449268426904,
2916.0,,1.0,1.0,2.0,8.0,14.0,0.0,1.0,1.0,1.0,0.0,1.0,2.3956190184784516,3.0
2917.0,18.0,0.0,,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.7368381107792743,2.0
,16.0,,1.0,3.0,16.0,11.0,1.0,1.0,,0.0,0.0,0.0,,
2919.0,17.0,0.0,3.0,,16.0,4.0,,1.0,,0.0,0.0,1.0,3.809319784303674,1.0
2920.0,15.0,0.0,1.0,0.0,,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2485642298043365,1.0
,17.0,0.0,1.0,2.0,15.0,16.0,1.0,,1.0,0.0,0.0,0.0,2.5736965366803624,
2922.0,15.0,0.0,,1.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,2.7347161042024957,4.0
2923.0,18.0,,2.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,,1.0,,3.0
2924.0,17.0,,0.0,2.0,16.0,15.0,0.0,1.0,0.0,,0.0,0.0,2.1614350198351735,4.0
2925.0,16.0,1.0,3.0,1.0,5.0,14.0,1.0,0.0,0.0,1.0,1.0,,2.045819063249364,1.0
2926.0,15.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,,1.0,1.0,0.0,2.706274938143942,4.0
2927.0,15.0,1.0,2.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.557467383577433,4.0
2928.0,17.0,1.0,2.0,2.0,,6.0,1.0,1.0,1.0,1.0,0.0,1.0,3.1380048815547674,4.0
2929.0,18.0,1.0,1.0,3.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,,2.97317232603565,3.0
2930.0,17.0,,1.0,,5.0,16.0,0.0,1.0,0.0,1.0,,0.0,2.5006167490465576,2.0
2931.0,18.0,0.0,3.0,1.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,,2.751212244111025,1.0
2932.0,18.0,0.0,3.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,,4.0
2933.0,15.0,0.0,1.0,3.0,14.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,2.480283520216533,3.0
2934.0,17.0,0.0,1.0,3.0,,8.0,0.0,1.0,1.0,1.0,1.0,,1.9995889008242689,1.0
2935.0,17.0,,1.0,4.0,3.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,3.33711610542757,
2936.0,18.0,1.0,1.0,1.0,,13.0,0.0,0.0,1.0,1.0,1.0,1.0,2.6491678405753336,3.0
2937.0,17.0,1.0,2.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.856623637185649,3.0
2938.0,16.0,0.0,3.0,4.0,12.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,,3.0
2939.0,16.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.260320745778389,3.0
2940.0,17.0,0.0,1.0,0.0,18.0,,0.0,1.0,,1.0,,,2.6810743966481603,4.0
2941.0,17.0,1.0,2.0,0.0,13.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,3.113836235879398,1.0
2942.0,,1.0,0.0,2.0,14.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,3.934922281614875,4.0
2943.0,16.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.726402568355057,3.0
2944.0,16.0,1.0,2.0,1.0,3.0,3.0,0.0,,,0.0,0.0,1.0,2.1966747566860163,3.0
2945.0,15.0,1.0,2.0,4.0,7.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,2.8936927517901876,3.0
2946.0,18.0,0.0,0.0,4.0,18.0,,0.0,,0.0,0.0,1.0,1.0,2.495397224446213,4.0
,15.0,1.0,3.0,2.0,16.0,9.0,0.0,1.0,1.0,,1.0,1.0,2.987153690596101,2.0
2948.0,16.0,0.0,3.0,1.0,17.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.3296242649520271,1.0
2949.0,18.0,,3.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0
2950.0,17.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,,0.0,3.269534714435311,
2951.0,18.0,0.0,3.0,3.0,19.0,0.0,,1.0,1.0,1.0,1.0,,3.126098105045763,1.0
2952.0,17.0,0.0,1.0,1.0,,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.712684898022198,3.0
2953.0,17.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,,0.0,1.0,0.0,3.5831618847780695,2.0
2954.0,18.0,0.0,2.0,4.0,18.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0
2955.0,17.0,0.0,3.0,2.0,11.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6162340058002944,3.0
2956.0,15.0,1.0,,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,3.880892123055675,1.0
2957.0,16.0,1.0,3.0,1.0,19.0,1.0,0.0,1.0,,0.0,0.0,0.0,3.020585568855111,
2958.0,,0.0,1.0,2.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9064941532706414,2.0
2959.0,15.0,0.0,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,,0.0,3.326671906892839,1.0
,17.0,0.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.003234222312243,2.0
2961.0,16.0,1.0,1.0,2.0,3.0,13.0,0.0,0.0,0.0,,0.0,0.0,3.616021480423026,4.0
2962.0,15.0,1.0,1.0,,19.0,10.0,0.0,1.0,1.0,1.0,0.0,,3.235483439250019,2.0
2963.0,16.0,0.0,0.0,1.0,,7.0,0.0,0.0,1.0,1.0,0.0,0.0,3.230043078539218,4.0
2964.0,16.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3501210290335597,
2965.0,15.0,1.0,3.0,0.0,15.0,9.0,0.0,1.0,0.0,0.0,0.0,,2.4860608015329784,4.0
2966.0,15.0,1.0,,1.0,,11.0,1.0,0.0,1.0,0.0,0.0,,2.6444884186288427,4.0
,,0.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,,,3.091872674258499,1.0
2968.0,18.0,0.0,1.0,0.0,14.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,3.4419185368709595,1.0
2969.0,,0.0,1.0,1.0,16.0,4.0,,1.0,1.0,0.0,1.0,1.0,,1.0
2970.0,15.0,0.0,2.0,2.0,11.0,15.0,1.0,1.0,0.0,,0.0,1.0,3.440383900622046,1.0
2971.0,15.0,,,4.0,17.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.5800315981600837,3.0
2972.0,15.0,1.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,,,2.3669268943289796,4.0
2973.0,17.0,0.0,3.0,0.0,15.0,,0.0,1.0,,,0.0,1.0,3.0433553266587996,3.0
2974.0,18.0,0.0,2.0,2.0,18.0,13.0,1.0,0.0,,1.0,0.0,1.0,2.8016082447466513,3.0
2975.0,16.0,0.0,2.0,1.0,16.0,7.0,,1.0,0.0,,,,2.0975308563653052,1.0
2976.0,,1.0,1.0,4.0,,8.0,1.0,1.0,0.0,1.0,0.0,1.0,3.130802237459643,2.0
2977.0,17.0,0.0,0.0,0.0,14.0,,1.0,0.0,,0.0,1.0,1.0,,2.0
2978.0,17.0,,0.0,0.0,13.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.5476940050239762,
2979.0,17.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,,1.0,0.0,,3.0
,16.0,,1.0,2.0,,17.0,0.0,0.0,1.0,,1.0,0.0,4.12,4.0
2981.0,15.0,,0.0,3.0,11.0,,0.0,1.0,,0.0,0.0,0.0,2.7902423526195554,1.0
2982.0,18.0,1.0,2.0,2.0,11.0,8.0,,1.0,1.0,1.0,0.0,1.0,1.8869439952110614,1.0
,18.0,0.0,2.0,0.0,16.0,12.0,1.0,1.0,,1.0,0.0,1.0,,
2984.0,17.0,0.0,3.0,0.0,3.0,0.0,1.0,,0.0,1.0,0.0,0.0,,
2985.0,16.0,0.0,0.0,4.0,17.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.3970010933796804,1.0
2986.0,16.0,1.0,2.0,2.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5432402898880344,3.0
2987.0,16.0,0.0,3.0,3.0,2.0,,0.0,0.0,1.0,1.0,,0.0,2.544941491986185,3.0
2988.0,18.0,0.0,0.0,4.0,9.0,11.0,1.0,1.0,0.0,,0.0,0.0,3.771647646560652,1.0
2989.0,17.0,1.0,0.0,3.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,3.224996855127611,1.0
2990.0,15.0,1.0,2.0,4.0,,13.0,0.0,1.0,1.0,1.0,1.0,1.0,2.4962450038036352,4.0
2991.0,18.0,1.0,3.0,2.0,7.0,14.0,1.0,1.0,,1.0,1.0,0.0,2.3023419726422416,4.0
2992.0,17.0,0.0,3.0,0.0,2.0,16.0,,0.0,,0.0,0.0,1.0,2.4482478799437333,3.0
2993.0,17.0,1.0,2.0,3.0,4.0,1.0,,,1.0,0.0,,,2.3446971699799706,3.0
2994.0,15.0,0.0,2.0,2.0,14.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,2.2993999754703447,2.0
2995.0,15.0,1.0,2.0,3.0,13.0,15.0,,0.0,0.0,0.0,1.0,1.0,3.8254531894909336,3.0
,15.0,,0.0,2.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.3015494550928417,1.0
2997.0,16.0,1.0,2.0,4.0,13.0,2.0,1.0,1.0,0.0,0.0,,1.0,,1.0
2998.0,15.0,0.0,2.0,,5.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,2.7208970046444083,1.0
2999.0,17.0,0.0,1.0,4.0,,5.0,1.0,1.0,1.0,1.0,,1.0,2.6853921621411834,2.0
3000.0,,0.0,2.0,0.0,6.0,,0.0,1.0,0.0,0.0,1.0,0.0,2.9897035429626384,2.0
3001.0,17.0,0.0,2.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.68469052018148,4.0
3002.0,18.0,0.0,0.0,1.0,8.0,6.0,1.0,0.0,1.0,,1.0,0.0,4.005085751965956,1.0
3003.0,16.0,0.0,3.0,0.0,,15.0,0.0,,0.0,1.0,1.0,1.0,1.857660425114359,3.0
3004.0,18.0,,0.0,2.0,7.0,13.0,,,1.0,1.0,0.0,1.0,,3.0
3005.0,18.0,0.0,1.0,2.0,17.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,,3.0
3006.0,17.0,0.0,2.0,1.0,11.0,7.0,1.0,1.0,1.0,,1.0,1.0,3.088773261086351,4.0
3007.0,18.0,1.0,2.0,2.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.14482375117349,3.0
3008.0,17.0,1.0,2.0,0.0,13.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,2.319199416338276,4.0
3009.0,15.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,,0.0,1.0,0.0,2.1443774978176227,1.0
3010.0,,0.0,,4.0,14.0,2.0,0.0,,1.0,1.0,0.0,1.0,2.412290815297461,2.0
3011.0,,0.0,2.0,3.0,9.0,0.0,1.0,,,0.0,1.0,0.0,3.082153077324028,
3012.0,15.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.179725981730603,4.0
3013.0,16.0,,2.0,1.0,7.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.8947576594000473,3.0
3014.0,18.0,1.0,2.0,0.0,18.0,2.0,0.0,1.0,,0.0,1.0,0.0,2.350976165422512,1.0
3015.0,16.0,0.0,2.0,0.0,16.0,5.0,,0.0,0.0,1.0,0.0,0.0,,1.0
3016.0,18.0,1.0,,0.0,8.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,,3.0
3017.0,15.0,,2.0,3.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.6058997843931524,4.0
3018.0,,0.0,1.0,,19.0,8.0,,1.0,1.0,1.0,1.0,1.0,3.069593866101373,
3019.0,15.0,0.0,0.0,2.0,15.0,1.0,1.0,0.0,0.0,,1.0,0.0,,3.0
3020.0,18.0,0.0,2.0,1.0,15.0,11.0,,0.0,1.0,0.0,0.0,0.0,4.097574996094329,2.0
3021.0,17.0,0.0,3.0,3.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,2.4272836927577015,3.0
3022.0,17.0,1.0,1.0,4.0,9.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.7265892756453955,3.0
3023.0,16.0,0.0,0.0,3.0,15.0,4.0,0.0,1.0,,0.0,0.0,1.0,2.9719535031057807,1.0
,15.0,,1.0,0.0,7.0,2.0,,0.0,1.0,1.0,,0.0,,2.0
,15.0,0.0,1.0,1.0,8.0,5.0,1.0,,0.0,0.0,0.0,0.0,2.729390954191864,1.0
3026.0,16.0,1.0,0.0,2.0,18.0,,1.0,,0.0,1.0,0.0,,,1.0
3027.0,17.0,0.0,2.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.0
3028.0,18.0,0.0,2.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,3.581326168988092,4.0
3029.0,,1.0,1.0,4.0,,4.0,,,1.0,1.0,1.0,0.0,1.9999710850648271,1.0
3030.0,18.0,1.0,0.0,4.0,1.0,16.0,,0.0,1.0,0.0,,0.0,1.4067815553572678,3.0
3031.0,17.0,1.0,2.0,,13.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.5222027910739877,
3032.0,15.0,0.0,1.0,,12.0,5.0,1.0,,,0.0,0.0,1.0,2.7132237494121156,4.0
3033.0,17.0,1.0,3.0,3.0,9.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.7523355146729878,4.0
3034.0,16.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7052597347486027,3.0
3035.0,15.0,1.0,3.0,0.0,9.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,2.1598901307728444,3.0
3036.0,16.0,1.0,3.0,0.0,,0.0,1.0,,0.0,1.0,0.0,1.0,2.6838871978304284,4.0
3037.0,16.0,1.0,1.0,0.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.1422593573802047,3.0
3038.0,17.0,1.0,,3.0,13.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.665949516093126,4.0
3039.0,16.0,1.0,,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,,3.0
3040.0,,1.0,2.0,2.0,10.0,1.0,,0.0,0.0,0.0,0.0,,1.3559759053072031,4.0
3041.0,15.0,1.0,,3.0,6.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.4746970477569832,1.0
3042.0,17.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,3.016705523922643,4.0
3043.0,15.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.350721205345514,4.0
3044.0,17.0,1.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2160579391444903,2.0
3045.0,18.0,0.0,3.0,1.0,16.0,1.0,1.0,,0.0,0.0,0.0,1.0,2.44860912183547,2.0
3046.0,18.0,0.0,0.0,,6.0,15.0,,1.0,1.0,0.0,0.0,,1.933388975958771,
3047.0,16.0,1.0,3.0,4.0,8.0,10.0,1.0,,1.0,1.0,0.0,1.0,2.031842786915895,2.0
,17.0,1.0,2.0,3.0,,11.0,0.0,0.0,,0.0,0.0,0.0,2.651311825596254,3.0
3049.0,17.0,1.0,0.0,3.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.7085709397460966,1.0
3050.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0
3051.0,16.0,1.0,1.0,0.0,18.0,,,1.0,1.0,0.0,0.0,1.0,2.316823823031498,2.0
3052.0,17.0,1.0,3.0,1.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4465037050886185,2.0
3053.0,16.0,,0.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.535345068787805,2.0
3054.0,18.0,1.0,2.0,2.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.49055996260143,3.0
3055.0,,0.0,0.0,,13.0,11.0,1.0,1.0,0.0,0.0,0.0,,2.9347541269757658,3.0
3056.0,17.0,1.0,0.0,3.0,17.0,13.0,0.0,1.0,1.0,,0.0,0.0,2.217666156211096,4.0
3057.0,16.0,1.0,1.0,4.0,16.0,10.0,1.0,0.0,0.0,0.0,1.0,,2.549756647486118,2.0
3058.0,17.0,,2.0,1.0,17.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,,3.0
3059.0,16.0,,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.228721136612229,
3060.0,17.0,1.0,3.0,0.0,16.0,6.0,1.0,0.0,1.0,,1.0,,2.106218460581706,3.0
3061.0,15.0,0.0,2.0,2.0,6.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,2.984198359601467,4.0
3062.0,16.0,1.0,0.0,0.0,,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4650773467612943,2.0
,17.0,0.0,,3.0,1.0,0.0,1.0,,,0.0,1.0,1.0,3.212213654623028,4.0
,18.0,1.0,2.0,3.0,2.0,15.0,0.0,,1.0,1.0,1.0,1.0,1.9634040524985579,3.0
3065.0,17.0,1.0,,3.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.1896371730451634,
3066.0,18.0,0.0,1.0,,,16.0,,0.0,,1.0,,1.0,2.8046157102328433,4.0
3067.0,18.0,1.0,3.0,4.0,15.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,2.983730785909995,1.0
3068.0,15.0,0.0,3.0,0.0,10.0,15.0,0.0,1.0,0.0,,,1.0,2.2451103719253895,4.0
,16.0,0.0,1.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7546688210608177,2.0
3070.0,17.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,,,0.0,2.8756913420841785,3.0
3071.0,15.0,1.0,,,6.0,10.0,1.0,0.0,1.0,,1.0,0.0,2.496236898167673,2.0
3072.0,17.0,1.0,1.0,4.0,15.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.199309833358492,3.0
3073.0,18.0,0.0,1.0,1.0,18.0,,1.0,0.0,1.0,1.0,0.0,0.0,2.3261486252045027,
3074.0,16.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,,1.0,,0.0,2.0990275441646644,3.0
3075.0,17.0,1.0,,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8546578912026719,1.0
3076.0,17.0,1.0,3.0,0.0,4.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.8022870644376496,3.0
,18.0,0.0,3.0,3.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.36999672832779,1.0
3078.0,17.0,1.0,3.0,,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,,2.0
3079.0,17.0,,2.0,0.0,15.0,9.0,0.0,0.0,,,0.0,,2.157531473637982,4.0
3080.0,18.0,,1.0,3.0,9.0,8.0,0.0,,1.0,1.0,0.0,1.0,2.7527520818565607,
3081.0,15.0,1.0,2.0,2.0,15.0,,1.0,,1.0,0.0,1.0,0.0,3.2090554292266695,3.0
3082.0,18.0,0.0,,2.0,12.0,7.0,0.0,0.0,0.0,0.0,,1.0,3.7719137456274012,2.0
3083.0,15.0,1.0,3.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.834153007640689,3.0
3084.0,16.0,0.0,3.0,,6.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,2.9356375293019323,4.0
3085.0,15.0,1.0,2.0,1.0,18.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,3.865472130649322,2.0
3086.0,15.0,0.0,0.0,1.0,18.0,14.0,1.0,0.0,1.0,0.0,0.0,,2.2039650070418437,4.0
3087.0,16.0,1.0,,2.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.970883384090617,1.0
,15.0,1.0,0.0,2.0,15.0,,1.0,0.0,1.0,0.0,,1.0,2.2613638595396472,
3089.0,18.0,1.0,1.0,1.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.4997489722059916,
3090.0,15.0,0.0,2.0,,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2073877858221613,4.0
3091.0,16.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,1.0,,,0.0,2.4623904646079757,2.0
3092.0,18.0,0.0,0.0,1.0,17.0,9.0,0.0,0.0,,1.0,1.0,1.0,2.7230860679061215,4.0
3093.0,16.0,1.0,3.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5204499730625574,4.0
3094.0,16.0,0.0,0.0,3.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.9013035011685187,2.0
3095.0,17.0,0.0,0.0,2.0,5.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,2.667117290122669,1.0
,17.0,,1.0,0.0,7.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,3.662924920180908,1.0
,16.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,,1.0,0.0,,
3098.0,16.0,0.0,3.0,,2.0,10.0,1.0,,1.0,0.0,1.0,,2.5881097574038043,3.0
3099.0,16.0,0.0,3.0,3.0,,0.0,1.0,1.0,0.0,0.0,,0.0,3.8474400724844604,3.0
3100.0,17.0,0.0,0.0,2.0,,11.0,1.0,1.0,1.0,0.0,1.0,1.0,2.428716704501465,2.0
3101.0,17.0,0.0,1.0,1.0,5.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,2.4884367319917886,3.0
3102.0,15.0,0.0,0.0,1.0,,16.0,1.0,0.0,0.0,,1.0,1.0,2.7565950843433935,1.0
3103.0,15.0,0.0,0.0,1.0,12.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0426110924075234,4.0
3104.0,16.0,1.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,,2.72501322333777,3.0
3105.0,18.0,1.0,0.0,,7.0,12.0,,1.0,0.0,0.0,0.0,1.0,2.5867062251824144,4.0
3106.0,18.0,0.0,0.0,2.0,6.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,1.7551552878434138,4.0
,17.0,1.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.841779097606861,3.0
3108.0,17.0,1.0,3.0,1.0,19.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.13882393427846,
3109.0,17.0,0.0,2.0,3.0,16.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.80677458898452,4.0
3110.0,16.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,2.39039383465792,4.0
3111.0,18.0,,,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.975439570729869,1.0
3112.0,15.0,1.0,1.0,4.0,9.0,0.0,0.0,0.0,,,,0.0,3.197533463432964,3.0
3113.0,16.0,0.0,3.0,2.0,5.0,12.0,1.0,,,0.0,0.0,0.0,2.26565401534747,1.0
3114.0,15.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.9558266337394887,1.0
3115.0,15.0,0.0,2.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.182897294934018,
3116.0,16.0,1.0,3.0,2.0,19.0,14.0,1.0,0.0,1.0,1.0,1.0,,2.1872762336023794,3.0
3117.0,15.0,1.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.9049735817309659,4.0
3118.0,18.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,,0.0,2.2995399039031605,4.0
3119.0,15.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,,2.0798741235331053,
3120.0,18.0,1.0,0.0,3.0,9.0,15.0,1.0,0.0,,1.0,0.0,1.0,3.1002651293775862,2.0
3121.0,18.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.6316830402601417,4.0
3122.0,18.0,0.0,2.0,3.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,2.867800826477614,1.0
