StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyTime_Binned,Absences_Binned,study_time_bins,Absences_bins
4147,16.0,1.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,2.887296286941778,2.0,Very Few,Moderate,0-5,11-20
4148,15.0,0.0,3.0,4.0,7.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,3.277021310198496,4.0,Few,Many,5-10,11-20
4149,17.0,0.0,2.0,1.0,8.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,3.3331572061906827,3.0,Few,Moderate,5-10,11-20
4150,15.0,1.0,1.0,0.0,10.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6290266085943843,4.0,Moderate,Moderate,5-10,11-20
4151,15.0,1.0,2.0,3.0,13.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.699420181540826,1.0,Moderate,Very Few,10-20,0-5
4152,16.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,2.699420181540826,2.0,Very Few,Moderate,0-5,11-20
4153,18.0,1.0,0.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.112563412384845,1.0,Few,Few,5-10,6-10
4154,15.0,1.0,1.0,3.0,10.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.7011976116056655,1.0,Moderate,Few,5-10,6-10
4155,17.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.223361118112006,3.0,Very Few,Few,0-5,6-10
4156,17.0,0.0,1.0,0.0,11.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.9333713947852815,3.0,Moderate,Few,10-20,6-10
4157,18.0,1.0,3.0,0.0,5.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,2.792522454951204,3.0,Few,Few,0-5,6-10
4158,16.0,0.0,1.0,3.0,18.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.581105072903752,1.0,Many,Few,10-20,0-5
4159,18.0,1.0,1.0,0.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.246179492463991,3.0,Moderate,Few,5-10,6-10
11320,17.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.177994004092118,3.0,Very Few,Few,0-5,6-10
4161,16.0,0.0,3.0,2.0,16.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.368825411902161,3.0,Many,Few,10-20,0-5
4162,15.0,0.0,1.0,0.0,15.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,3.1722530853059845,3.0,Many,Moderate,10-20,11-20
4163,16.0,0.0,1.0,0.0,8.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2.144815015535059,3.0,Few,Few,5-10,6-10
4164,15.0,1.0,1.0,4.0,5.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,2.811791328826703,4.0,Few,Many,0-5,11-20
4165,15.0,0.0,1.0,3.0,10.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.7442553177248483,1.0,Moderate,Few,5-10,6-10
4166,15.0,1.0,2.0,4.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,2.4763239177923686,4.0,Few,Few,0-5,6-10
11321,16.0,1.0,2.0,2.0,9.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,3.1839513866325566,3.0,Few,Few,5-10,0-5
4168,15.0,1.0,1.0,4.0,16.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,2.70635848092468,2.0,Many,Moderate,10-20,11-20
4169,16.0,1.0,2.0,1.0,14.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,4.007783484785947,3.0,Moderate,Moderate,10-20,11-20
11322,18.0,0.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2753615632192123,1.0,Many,Very Few,10-20,
4171,17.0,1.0,1.0,4.0,7.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,2.518509044774357,3.0,Few,Moderate,5-10,11-20
4172,17.0,0.0,2.0,4.0,15.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,2.230008014516358,4.0,Many,Moderate,10-20,11-20
4173,15.0,0.0,1.0,4.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,2.699420181540826,3.0,Few,Few,5-10,6-10
11323,16.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.805521016323008,1.0,Very Few,Very Few,0-5,0-5
4175,17.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.934072746240192,1.0,Moderate,Very Few,10-20,
4176,16.0,0.0,0.0,4.0,18.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.770035444207815,3.0,Many,Few,10-20,6-10
4177,16.0,1.0,3.0,4.0,15.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,2.998359752390727,3.0,Many,Moderate,10-20,11-20
4178,15.0,0.0,2.0,4.0,10.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,3.27303187867568,4.0,Moderate,Many,5-10,11-20
4179,17.0,0.0,3.0,4.0,3.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,2.699420181540826,1.0,Very Few,Many,0-5,11-20
4180,15.0,0.0,3.0,4.0,10.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.965846455463851,4.0,Moderate,Few,5-10,6-10
4181,15.0,0.0,0.0,4.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,2.68651577551017,1.0,Few,Few,5-10,6-10
4182,17.0,1.0,0.0,1.0,10.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,2.969240163817577,3.0,Moderate,Few,5-10,6-10
4183,17.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.2121217092119894,1.0,Moderate,Very Few,10-20,
4184,18.0,0.0,1.0,3.0,19.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.699420181540826,3.0,Many,Few,10-20,0-5
4185,16.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.637265599627746,4.0,Very Few,Few,0-5,0-5
4186,16.0,0.0,2.0,1.0,13.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,2.6972425438535943,4.0,Moderate,Few,10-20,6-10
4187,17.0,0.0,0.0,4.0,8.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.154004114545085,1.0,Few,Very Few,5-10,0-5
4188,18.0,0.0,0.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.335255916920935,2.0,Moderate,Moderate,10-20,11-20
4189,16.0,0.0,1.0,2.0,11.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,3.242102912807031,2.0,Moderate,Many,10-20,11-20
4190,16.0,0.0,3.0,3.0,13.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,2.904761326243171,3.0,Moderate,Moderate,10-20,6-10
4191,16.0,1.0,3.0,0.0,3.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,2.8421266518865385,1.0,Very Few,Moderate,0-5,6-10
4192,18.0,0.0,2.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.604206572554011,1.0,Few,Few,5-10,0-5
4193,17.0,1.0,1.0,1.0,10.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.545614961584195,2.0,Moderate,Very Few,5-10,0-5
4194,15.0,0.0,1.0,4.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.753750820341947,2.0,Many,Very Few,10-20,
4195,16.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8377455481862635,3.0,Moderate,Very Few,5-10,
4196,18.0,1.0,1.0,4.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.430544575925748,3.0,Moderate,Few,10-20,6-10
4197,18.0,0.0,2.0,3.0,11.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,2.5103367448242944,1.0,Moderate,Few,10-20,0-5
4198,15.0,0.0,1.0,3.0,10.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,3.1373367989153667,1.0,Moderate,Few,5-10,6-10
11324,15.0,0.0,2.0,0.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.307436950090266,2.0,Very Few,Many,0-5,11-20
4200,18.0,1.0,0.0,2.0,13.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,3.552645290480947,1.0,Moderate,Few,10-20,6-10
4201,17.0,0.0,3.0,0.0,18.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.699420181540826,4.0,Many,Few,10-20,0-5
11325,15.0,0.0,2.0,1.0,13.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,3.4644191801237936,1.0,Moderate,Few,10-20,6-10
4203,18.0,0.0,3.0,3.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.783172224383948,2.0,Moderate,Moderate,10-20,11-20
4204,15.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.526707190975604,1.0,Moderate,Very Few,10-20,
4205,17.0,1.0,2.0,3.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,2.572792150953614,3.0,Few,Many,5-10,11-20
4206,16.0,1.0,2.0,0.0,12.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.098021068918272,4.0,Moderate,Few,10-20,6-10
4207,15.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4407320363028484,3.0,Very Few,Very Few,0-5,
4208,17.0,0.0,2.0,4.0,16.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0142342184933755,4.0,Many,Few,10-20,6-10
4209,18.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.6838067709328524,3.0,Many,Very Few,10-20,
4210,15.0,0.0,3.0,2.0,10.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,2.628428387936232,1.0,Moderate,Few,5-10,6-10
4211,15.0,1.0,2.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.207163518129534,4.0,Many,Very Few,10-20,
4212,18.0,1.0,0.0,1.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.948490972483846,1.0,Moderate,Very Few,5-10,0-5
4213,16.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.367663333457599,2.0,Moderate,Very Few,5-10,
4214,18.0,1.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,2.401370117795484,1.0,Very Few,Moderate,0-5,11-20
4215,15.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.15589094159754,2.0,Few,Very Few,0-5,
4216,18.0,1.0,1.0,4.0,13.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,2.699420181540826,1.0,Moderate,Moderate,10-20,11-20
4217,17.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.3492639412900767,2.0,Moderate,Very Few,10-20,
4218,18.0,1.0,1.0,0.0,3.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,1.6992198378450525,4.0,Very Few,Moderate,0-5,11-20
4219,15.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7249824558330977,3.0,Many,Very Few,10-20,
4220,16.0,0.0,1.0,2.0,19.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,2.699420181540826,3.0,Many,Moderate,10-20,6-10
4221,16.0,0.0,1.0,1.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,2.012009989457486,4.0,Moderate,Few,5-10,6-10
4222,18.0,0.0,3.0,4.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,3.010811143311258,3.0,Few,Few,0-5,6-10
4223,16.0,1.0,3.0,4.0,10.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,2.83639425350092,4.0,Moderate,Few,5-10,6-10
4224,17.0,0.0,1.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,2.3489589616317845,2.0,Moderate,Moderate,5-10,11-20
4225,16.0,0.0,0.0,4.0,12.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,2.863593877663005,4.0,Moderate,Many,10-20,11-20
4226,18.0,0.0,1.0,3.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.699420181540826,4.0,Moderate,Very Few,10-20,
4227,15.0,1.0,0.0,2.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0,2.781226119524812,1.0,Very Few,Moderate,0-5,11-20
4228,16.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.699420181540826,4.0,Very Few,Very Few,0-5,0-5
4229,17.0,1.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.1428079380570515,2.0,Very Few,Very Few,0-5,0-5
4230,16.0,1.0,1.0,0.0,19.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.371572761616191,1.0,Many,Few,10-20,6-10
4231,16.0,1.0,3.0,0.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.9993446038312623,1.0,Very Few,Moderate,0-5,6-10
4232,16.0,0.0,2.0,3.0,18.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,2.864181007538951,2.0,Many,Few,10-20,6-10
4233,17.0,1.0,3.0,4.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.699420181540826,4.0,Very Few,Few,0-5,6-10
4234,18.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.598766390665602,1.0,Few,Very Few,5-10,0-5
4235,16.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,2.800151419368331,3.0,Very Few,Few,0-5,6-10
4236,16.0,0.0,2.0,4.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.532073782491009,4.0,Many,Very Few,10-20,
4237,15.0,1.0,1.0,0.0,18.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,2.616117498981452,3.0,Many,Moderate,10-20,11-20
4238,16.0,1.0,3.0,3.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5614194543367796,1.0,Very Few,Many,0-5,11-20
4239,16.0,0.0,2.0,3.0,12.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,2.7584607037857563,1.0,Moderate,Moderate,10-20,6-10
11326,17.0,1.0,1.0,1.0,17.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,2.837114120311833,4.0,Many,Moderate,10-20,11-20
4241,16.0,1.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2938390573446463,1.0,Very Few,Very Few,0-5,0-5
4242,18.0,0.0,0.0,4.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0834525976567537,3.0,Moderate,Very Few,10-20,0-5
4243,18.0,0.0,2.0,4.0,12.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.7612701849400505,1.0,Moderate,Few,10-20,6-10
11327,16.0,1.0,0.0,1.0,6.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.9666773722449744,4.0,Few,Many,5-10,11-20
4245,18.0,1.0,3.0,2.0,10.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,2.219820300908619,2.0,Moderate,Few,5-10,6-10
4246,16.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.5779537595840565,3.0,Few,Very Few,5-10,
4247,18.0,1.0,2.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.713715514687879,1.0,Moderate,Very Few,10-20,
4248,15.0,0.0,1.0,4.0,2.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,2.64762959462194,1.0,Very Few,Many,0-5,11-20
4249,15.0,1.0,1.0,1.0,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,2.370824301988225,1.0,Moderate,Moderate,10-20,11-20
11328,15.0,1.0,1.0,1.0,10.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,3.341336766347648,2.0,Moderate,Many,5-10,11-20
4251,17.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.812053886284159,4.0,Few,Very Few,5-10,0-5
4252,16.0,0.0,1.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.871015229539572,1.0,Moderate,Moderate,10-20,11-20
4253,15.0,1.0,2.0,3.0,19.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,3.742736622307854,1.0,Many,Few,10-20,0-5
4254,17.0,1.0,1.0,0.0,10.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,2.699420181540826,1.0,Moderate,Many,5-10,11-20
4255,18.0,0.0,3.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,2.29945036591921,1.0,Few,Few,5-10,6-10
4256,16.0,0.0,0.0,0.0,18.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.8865769839689825,4.0,Many,Few,10-20,0-5
4257,16.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.6696237679727464,2.0,Few,Very Few,5-10,0-5
4258,16.0,1.0,3.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.088673272021053,1.0,Very Few,Few,0-5,6-10
4259,15.0,0.0,3.0,4.0,10.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.9373028115168125,4.0,Moderate,Very Few,5-10,0-5
4260,17.0,0.0,3.0,2.0,15.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8443497028849114,4.0,Many,Many,10-20,11-20
4261,18.0,0.0,1.0,2.0,13.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5382492395294065,1.0,Moderate,Many,10-20,11-20
4262,18.0,0.0,3.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6469995101813075,2.0,Few,Few,5-10,0-5
4263,16.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.1907794125853006,3.0,Few,Very Few,5-10,
4264,18.0,0.0,3.0,4.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.28,1.0,Moderate,Very Few,10-20,0-5
11329,18.0,0.0,2.0,0.0,3.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,2.680961858766672,2.0,Very Few,Many,0-5,11-20
4266,18.0,0.0,1.0,4.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,2.395769802979426,2.0,Many,Moderate,10-20,11-20
4267,18.0,1.0,2.0,1.0,18.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.4503976307440256,3.0,Many,Very Few,10-20,0-5
11330,17.0,0.0,1.0,0.0,17.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,3.4091938755708293,2.0,Many,Many,10-20,11-20
4269,18.0,0.0,1.0,2.0,18.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,3.2745380965796955,4.0,Many,Moderate,10-20,11-20
4270,16.0,1.0,1.0,4.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5250110934704297,3.0,Moderate,Few,5-10,6-10
4271,15.0,1.0,0.0,2.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,2.108892276801605,1.0,Moderate,Moderate,5-10,11-20
4272,17.0,0.0,1.0,1.0,10.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,3.3913698152968883,3.0,Moderate,Few,5-10,6-10
4273,18.0,1.0,3.0,3.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,2.699420181540826,4.0,Very Few,Moderate,0-5,11-20
4274,17.0,0.0,0.0,1.0,4.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,3.1159170315312177,1.0,Very Few,Many,0-5,11-20
4275,18.0,0.0,1.0,4.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.7909103012803875,2.0,Moderate,Very Few,10-20,0-5
11331,16.0,0.0,3.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.057538975681865,1.0,Few,Very Few,5-10,
4277,15.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.396202196581413,4.0,Many,Very Few,10-20,
11332,18.0,1.0,1.0,4.0,19.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,3.3382163168431958,4.0,Many,Few,10-20,6-10
4279,16.0,1.0,0.0,4.0,6.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,3.410127122171749,2.0,Few,Many,5-10,11-20
4280,18.0,0.0,0.0,2.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.71771038546197,1.0,Moderate,Very Few,5-10,
4281,18.0,1.0,3.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.450395490477998,3.0,Very Few,Many,0-5,11-20
4282,16.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.699420181540826,1.0,Very Few,Very Few,0-5,0-5
4283,15.0,0.0,1.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.121753922960216,4.0,Few,Very Few,5-10,0-5
4284,16.0,0.0,3.0,3.0,16.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,3.341661614192041,1.0,Many,Moderate,10-20,11-20
4285,15.0,0.0,3.0,1.0,10.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,2.699420181540826,2.0,Moderate,Few,5-10,6-10
4286,18.0,1.0,2.0,4.0,5.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,2.5923545109349813,3.0,Few,Moderate,0-5,11-20
4287,16.0,0.0,2.0,4.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,3.153682541440048,1.0,Moderate,Few,5-10,6-10
4288,16.0,1.0,1.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.2916241670484943,3.0,Few,Very Few,5-10,0-5
4289,16.0,0.0,3.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493234821803884,1.0,Moderate,Moderate,10-20,6-10
4290,18.0,0.0,1.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6381812497324275,4.0,Few,Very Few,5-10,0-5
4291,17.0,0.0,2.0,4.0,15.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,3.481736207032847,2.0,Many,Few,10-20,6-10
4292,18.0,0.0,2.0,1.0,17.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,2.5957835757384364,4.0,Many,Few,10-20,6-10
4293,15.0,1.0,2.0,2.0,3.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,2.567361349690134,1.0,Very Few,Moderate,0-5,11-20
4294,15.0,1.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,2.1457569407364314,4.0,Few,Few,0-5,6-10
4295,18.0,1.0,3.0,1.0,10.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.542483857593518,2.0,Moderate,Few,5-10,6-10
4296,18.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.3224152986080644,4.0,Few,Very Few,0-5,
4297,16.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.699420181540826,3.0,Few,Very Few,5-10,
4298,18.0,0.0,1.0,3.0,7.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,3.5027668649634034,4.0,Few,Few,5-10,6-10
4299,16.0,1.0,2.0,1.0,14.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,2.699420181540826,3.0,Moderate,Moderate,10-20,11-20
11333,15.0,1.0,1.0,2.0,15.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,2.50672281705371,2.0,Many,Few,10-20,6-10
4301,16.0,0.0,1.0,4.0,5.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,2.036188287882453,1.0,Few,Moderate,0-5,11-20
4302,16.0,0.0,2.0,2.0,5.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,2.699420181540826,1.0,Few,Few,0-5,6-10
4303,15.0,1.0,1.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,2.107730138569168,4.0,Very Few,Few,0-5,6-10
4304,17.0,1.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.699420181540826,1.0,Few,Very Few,5-10,
4305,16.0,1.0,2.0,1.0,12.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,3.245166798235771,1.0,Moderate,Few,10-20,6-10
4306,15.0,0.0,3.0,1.0,16.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,4.051950052613749,3.0,Many,Few,10-20,6-10
11334,16.0,1.0,1.0,3.0,8.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,3.5432177084463703,4.0,Few,Moderate,5-10,11-20
11335,15.0,1.0,0.0,0.0,9.0,16.0,1.0,0.0,1.0,1.0,1.0,0.0,3.8568025644970376,4.0,Few,Many,5-10,11-20
4309,15.0,1.0,3.0,2.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.5483162987790653,4.0,Moderate,Very Few,10-20,0-5
4310,16.0,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.5509385189421945,2.0,Moderate,Very Few,5-10,0-5
4311,17.0,0.0,1.0,4.0,4.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,2.4024961706879284,2.0,Very Few,Many,0-5,11-20
4312,15.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.699420181540826,1.0,Very Few,Very Few,0-5,
4313,15.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.7169980110854544,1.0,Very Few,Few,0-5,6-10
4314,15.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,2.699420181540826,1.0,Few,Few,5-10,6-10
11336,16.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.814112839519432,1.0,Few,Few,5-10,6-10
4316,17.0,1.0,2.0,4.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.81658310830516,1.0,Very Few,Few,0-5,6-10
4317,18.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.535430985995707,2.0,Few,Very Few,5-10,0-5
4318,16.0,0.0,0.0,0.0,10.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.770629811077557,3.0,Moderate,Few,5-10,6-10
4319,16.0,0.0,2.0,1.0,2.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,2.359559772874655,3.0,Very Few,Moderate,0-5,11-20
4320,16.0,0.0,1.0,4.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0874709233398248,4.0,Moderate,Very Few,10-20,
4321,18.0,1.0,3.0,3.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.2505079122455338,4.0,Very Few,Few,0-5,6-10
